source,feature,metabolite,labeling,sample_name,value,sample
MP10_Plasma,CITRATE_M2,CITRATE,M2,X1.010.10_Plasma3,0.00903338372611295,Patient plasma
MP10_Plasma,GLUCOSE_M6,GLUCOSE,M6,X1.010.10_Plasma3,0.751351657704343,Patient plasma
MP10_Plasma,PYRUVATE_M3,PYRUVATE,M3,X1.010.10_Plasma4,0.0756887821128665,Patient plasma
MP10_Plasma,LACTATE_M3,LACTATE,M3,X1.010.10_Plasma4,0.0958843546655131,Patient plasma
MP10_Plasma,ALANINE_M3,ALANINE,M3,X1.010.10_Plasma4,0.0560144012034592,Patient plasma
MP10_Plasma,CITRATE_M2,CITRATE,M2,X1.010.10_Plasma4,0.0186962781638297,Patient plasma
MP10_Plasma,GLUCOSE_M6,GLUCOSE,M6,X1.010.10_Plasma4,0.367151545322241,Patient plasma
MP10_Plasma,PYRUVATE_M3,PYRUVATE,M3,X1.010.10_Plasma5,0.11114674495803,Patient plasma
MP10_Plasma,LACTATE_M3,LACTATE,M3,X1.010.10_Plasma5,0.118300153376634,Patient plasma
MP10_Plasma,ALANINE_M3,ALANINE,M3,X1.010.10_Plasma5,0.0706732298920031,Patient plasma
MP10_Plasma,CITRATE_M2,CITRATE,M2,X1.010.10_Plasma5,0.0262589596529389,Patient plasma
MP10_Plasma,GLUCOSE_M6,GLUCOSE,M6,X1.010.10_Plasma5,0.362110245565551,Patient plasma
MP10_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,JG1.AB2891.SQ,0.29532789505568,PDX
MP10_PDX_P2,LACTATE_M3,LACTATE,M3,JG1.AB2891.SQ,0.338473530343432,PDX
MP10_PDX_P2,ALANINE_M3,ALANINE,M3,JG1.AB2891.SQ,0.160934953781412,PDX
MP10_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,JG1.AB2891.SQ,0.0122088607448992,PDX
MP10_PDX_P2,FUMARATE_M2,FUMARATE,M2,JG1.AB2891.SQ,0.100115430622439,PDX
MP10_PDX_P2,MALATE_M2,MALATE,M2,JG1.AB2891.SQ,0.0779300241223059,PDX
MP10_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,JG1.AB2891.SQ,0.0767326672067163,PDX
MP10_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,JG1.AB2891.SQ,0.0892328814742738,PDX
MP10_PDX_P2,CITRATE_M2,CITRATE,M2,JG1.AB2891.SQ,0.137794131823883,PDX
MP10_PDX_P2,3PG_M3,3PG,M3,JG1.AB2891.SQ,0.465727633768436,PDX
MP10_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,JG1.AB2891.SQ,0.470031139595876,PDX
MP10_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,JG2.AB2892.SQ,0.181226997544577,PDX
MP10_PDX_P2,LACTATE_M3,LACTATE,M3,JG2.AB2892.SQ,0.357018520036791,PDX
MP10_PDX_P2,ALANINE_M3,ALANINE,M3,JG2.AB2892.SQ,0.216070611670864,PDX
MP10_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,JG2.AB2892.SQ,0.0548127492920583,PDX
MP10_PDX_P2,FUMARATE_M2,FUMARATE,M2,JG2.AB2892.SQ,0.115711629230826,PDX
MP10_PDX_P2,MALATE_M2,MALATE,M2,JG2.AB2892.SQ,0.117683163806618,PDX
MP10_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,JG2.AB2892.SQ,0.102565037419363,PDX
MP10_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,JG2.AB2892.SQ,0.132276946317946,PDX
MP10_PDX_P2,CITRATE_M2,CITRATE,M2,JG2.AB2892.SQ,0.142969040249747,PDX
MP10_PDX_P2,3PG_M3,3PG,M3,JG2.AB2892.SQ,0.283457931281503,PDX
MP10_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,JG2.AB2892.SQ,0.420957219230349,PDX
MP10_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,JG3.AB2893.SQ,0.138858265994642,PDX
MP10_PDX_P2,LACTATE_M3,LACTATE,M3,JG3.AB2893.SQ,0.277508102279378,PDX
MP10_PDX_P2,ALANINE_M3,ALANINE,M3,JG3.AB2893.SQ,0.142614089217223,PDX
MP10_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,JG3.AB2893.SQ,0.0314064953018811,PDX
MP10_PDX_P2,FUMARATE_M2,FUMARATE,M2,JG3.AB2893.SQ,0.0555031340638821,PDX
MP10_PDX_P2,MALATE_M2,MALATE,M2,JG3.AB2893.SQ,0.0755338718966073,PDX
MP10_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,JG3.AB2893.SQ,0.0764612766726988,PDX
MP10_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,JG3.AB2893.SQ,0.0899155403860575,PDX
MP10_PDX_P2,CITRATE_M2,CITRATE,M2,JG3.AB2893.SQ,0.125040224712259,PDX
MP10_PDX_P2,3PG_M3,3PG,M3,JG3.AB2893.SQ,0.10985793762458,PDX
MP10_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,JG3.AB2893.SQ,0.387447492428827,PDX
MP10_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,JG4.AB2894.SQ,0.0942279508918066,PDX
MP10_PDX_P2,LACTATE_M3,LACTATE,M3,JG4.AB2894.SQ,0.213609575954257,PDX
MP10_PDX_P2,ALANINE_M3,ALANINE,M3,JG4.AB2894.SQ,0.118281862618511,PDX
MP10_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,JG4.AB2894.SQ,0.0378663966216077,PDX
MP10_PDX_P2,FUMARATE_M2,FUMARATE,M2,JG4.AB2894.SQ,0.0560401627304869,PDX
MP10_PDX_P2,MALATE_M2,MALATE,M2,JG4.AB2894.SQ,0.0666314145957933,PDX
MP10_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,JG4.AB2894.SQ,0.0537884317901167,PDX
MP10_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,JG4.AB2894.SQ,0.0766912357684078,PDX
MP10_PDX_P2,CITRATE_M2,CITRATE,M2,JG4.AB2894.SQ,0.102087298854294,PDX
MP10_PDX_P2,3PG_M3,3PG,M3,JG4.AB2894.SQ,0.165409620767329,PDX
MP10_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,JG4.AB2894.SQ,0.24431971735035,PDX
MP10_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,JG5.AB2895.SQ,0.256599042183515,PDX
MP10_PDX_P2,LACTATE_M3,LACTATE,M3,JG5.AB2895.SQ,0.315757352504866,PDX
MP10_PDX_P2,ALANINE_M3,ALANINE,M3,JG5.AB2895.SQ,0.168012207602773,PDX
MP10_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,JG5.AB2895.SQ,0.0419666920179069,PDX
MP10_PDX_P2,FUMARATE_M2,FUMARATE,M2,JG5.AB2895.SQ,0.072548427575849,PDX
MP10_PDX_P2,MALATE_M2,MALATE,M2,JG5.AB2895.SQ,0.092986368156512,PDX
MP10_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,JG5.AB2895.SQ,0.0829114559928044,PDX
MP10_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,JG5.AB2895.SQ,0.106491093916828,PDX
MP10_PDX_P2,CITRATE_M2,CITRATE,M2,JG5.AB2895.SQ,0.131603706072353,PDX
MP10_PDX_P2,3PG_M3,3PG,M3,JG5.AB2895.SQ,0.219920939912139,PDX
MP10_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,JG5.AB2895.SQ,0.426014016475328,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8027,T1_2h",0.041558094281054,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8027,T1_2h",0.00345471167331365,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8027,T1_2h",0.00151179671120123,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8027,T1_2h",0,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8027,T1_2h",0,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8027,T1_2h",0,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8027,T1_2h",0,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8027,T1_2h",0.0594382176934793,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8027,T1_2h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8027,T1_2h",0.165591572631098,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8027,T1_2h",0.0181396939628526,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8027,T2_2h",0.0167750387582966,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8027,T2_2h",0.00137040298907425,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8027,T2_2h",0.0870073593667078,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8027,T2_2h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8027,T2_2h",0.192694085421402,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8027,T2_2h",0.00448136272274644,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8027,T3_2h",0.0359982512903832,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8027,T3_2h",0.0253803053154619,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8027,T3_2h",0.00667798492738045,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8027,T3_2h",0,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8027,T3_2h",0,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8027,T3_2h",0,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8027,T3_2h",0,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8027,T3_2h",0.0962482212662121,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8027,T3_2h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8027,T3_2h",0.130298916272795,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8027,T3_2h",0.04063471822004,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8032,T1_3h",0.20838679376012,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8032,T1_3h",0.181758245153557,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8032,T1_3h",0.12811965478842,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8032,T1_3h",0.0759575536334728,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8032,T1_3h",0.0643159920065937,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8032,T1_3h",0.0357395337385414,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8032,T1_3h",0.155497943614169,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8032,T1_3h",0.337186816784039,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8032,T1_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8032,T1_3h",0.266500212874666,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8032,T1_3h",0.25014887610361,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8032,T2_3h",0.317018062099798,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8032,T2_3h",0.334392086326879,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8032,T2_3h",0.255289527526221,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8032,T2_3h",0.118639133513306,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8032,T2_3h",0.123034510774024,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8032,T2_3h",0.129815736022515,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8032,T2_3h",0.196357428608837,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8032,T2_3h",0.473977502537785,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8032,T2_3h",0.0275517734267493,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8032,T2_3h",0.170014121426435,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8032,T2_3h",0.255436896833142,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8032,T3_3h",0.201546298272951,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8032,T3_3h",0.228824165946404,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8032,T3_3h",0.160536254427935,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8032,T3_3h",0.0557869011130421,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8032,T3_3h",0.0600414174036136,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8032,T3_3h",0.0442622480310246,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8032,T3_3h",0.113100058680575,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8032,T3_3h",0.387385165270469,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8032,T3_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8032,T3_3h",0.177799526954597,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8032,T3_3h",0.151121030271506,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8033,T1_3h",0.287491653490467,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8033,T1_3h",0.291677623926584,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8033,T1_3h",0.195244614323613,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8033,T1_3h",0.0686116819689291,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8033,T1_3h",0.0640248333027549,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8033,T1_3h",0.0623039560490149,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8033,T1_3h",0.0554653128290493,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8033,T1_3h",0.52301194511485,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8033,T1_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8033,T1_3h",0.170707804860543,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8033,T1_3h",0.276557882483817,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8033,T2_3h",0.43065240763981,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8033,T2_3h",0.441657987091523,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8033,T2_3h",0.309703490793988,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8033,T2_3h",0.132269054815936,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8033,T2_3h",0.134536272899832,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8033,T2_3h",0.157644660460528,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8033,T2_3h",0.205661628662219,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8033,T2_3h",0.585891065566732,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8033,T2_3h",0.0378047383938688,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8033,T2_3h",0.166695945477547,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8033,T2_3h",0.325930554584092,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8033,T3_3h",0.150803409664452,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8033,T3_3h",0.10064176137666,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8033,T3_3h",0.0759262266359042,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8033,T3_3h",0.00346930594764474,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8033,T3_3h",0.0100356075893685,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8033,T3_3h",0.00102251182748417,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8033,T3_3h",0.00404132785081925,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8033,T3_3h",0.480323361880538,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8033,T3_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8033,T3_3h",0.191326097140628,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8033,T3_3h",0.109343757152253,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8035,T1_3h",0.328746923694449,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8035,T1_3h",0.346112733902202,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8035,T1_3h",0.23832932301268,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8035,T1_3h",0.107328670476819,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8035,T1_3h",0.113118559855687,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8035,T1_3h",0.112115922031735,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8035,T1_3h",0.195072599990749,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8035,T1_3h",0.43084446241836,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8035,T1_3h",0.0134167837175849,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8035,T1_3h",0.132624580949681,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8035,T1_3h",0.250988887164143,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8035,T2_3h",0.262618196077541,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8035,T2_3h",0.239953967510307,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8035,T2_3h",0.158547300296582,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8035,T2_3h",0.0770810692027202,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8035,T2_3h",0.057497907497727,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8035,T2_3h",0.0473070632290569,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8035,T2_3h",0.149402722009322,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8035,T2_3h",0.389615649427856,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8035,T2_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8035,T2_3h",0.144117242513693,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8035,T2_3h",0.250617890082536,PDX
MP10_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,"AB8035,T3_3h",0.279177912161185,PDX
MP10_PDX_P6,LACTATE_M3,LACTATE,M3,"AB8035,T3_3h",0.223678398385717,PDX
MP10_PDX_P6,ALANINE_M3,ALANINE,M3,"AB8035,T3_3h",0.166873273869245,PDX
MP10_PDX_P6,MALATE_M2,MALATE,M2,"AB8035,T3_3h",0.0932872554897128,PDX
MP10_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,"AB8035,T3_3h",0.0798983419626214,PDX
MP10_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,"AB8035,T3_3h",0.0502673670666214,PDX
MP10_PDX_P6,CITRATE_M2,CITRATE,M2,"AB8035,T3_3h",0.149036951876597,PDX
MP10_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,"AB8035,T3_3h",0.402148913661618,PDX
MP10_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,"AB8035,T3_3h",0,PDX
MP10_PDX_P6,FUMARATE_M2,FUMARATE,M2,"AB8035,T3_3h",0.175282603214774,PDX
MP10_PDX_P6,3PG_M3,3PG,M3,"AB8035,T3_3h",0.245550556379122,PDX
